,symbol,timestamp,open,high,low,close,volume,trade_count,vwap
2048,AAPL,2025-12-03 22:38:00+00:00,284.39,284.4,284.39,284.4,628.0,12.0,284.398336
2049,AAPL,2025-12-03 22:41:00+00:00,284.4106,284.4106,284.4106,284.4106,129.0,6.0,284.4106
2050,AAPL,2025-12-03 22:48:00+00:00,284.35,284.35,284.35,284.35,221.0,10.0,284.35
2051,AAPL,2025-12-03 22:50:00+00:00,284.38,284.38,284.38,284.38,209.0,8.0,284.38
2052,AAPL,2025-12-03 22:51:00+00:00,284.38,284.38,284.38,284.38,141.0,6.0,284.38
2053,AAPL,2025-12-03 22:56:00+00:00,284.42,284.42,284.42,284.42,156.0,9.0,284.42
2054,AAPL,2025-12-03 22:58:00+00:00,284.267,284.267,284.267,284.267,713.0,5.0,284.267
2055,AAPL,2025-12-03 23:08:00+00:00,284.39,284.39,284.24,284.26,743.0,25.0,284.30882
2056,AAPL,2025-12-03 23:09:00+00:00,284.3,284.3,284.3,284.3,112220.0,10.0,284.3
2057,AAPL,2025-12-03 23:14:00+00:00,284.3856,284.4,284.38,284.4,1387.0,11.0,284.387651
2058,AAPL,2025-12-03 23:15:00+00:00,284.33,284.33,284.33,284.33,166.0,7.0,284.33
2059,AAPL,2025-12-03 23:16:00+00:00,284.39,284.39,284.36,284.36,267.0,6.0,284.374019
2060,AAPL,2025-12-03 23:18:00+00:00,284.3,284.3,284.3,284.3,1937.0,7.0,284.3
2061,AAPL,2025-12-03 23:20:00+00:00,284.34,284.34,284.34,284.34,112.0,4.0,284.34
2062,AAPL,2025-12-03 23:25:00+00:00,284.4,284.4194,284.4,284.4194,363.0,13.0,284.4098
2063,AAPL,2025-12-03 23:26:00+00:00,284.4008,284.4008,284.4008,284.4008,178.0,6.0,284.4008
2064,AAPL,2025-12-03 23:27:00+00:00,284.4,284.4,284.4,284.4,2046.0,9.0,284.4
2065,AAPL,2025-12-03 23:28:00+00:00,284.4,284.41,284.4,284.4,1187.0,9.0,284.40303
2066,AAPL,2025-12-03 23:29:00+00:00,284.3004,284.3004,284.3004,284.3004,1094.0,23.0,284.3004
2067,AAPL,2025-12-03 23:30:00+00:00,284.3009,284.3009,284.3009,284.3009,234.0,3.0,284.3009
2068,AAPL,2025-12-03 23:31:00+00:00,284.41,284.41,284.3317,284.3317,397.0,9.0,284.354071
2069,AAPL,2025-12-03 23:32:00+00:00,284.3,284.3,284.3,284.3,2004.0,6.0,284.3
2070,AAPL,2025-12-03 23:35:00+00:00,284.39,284.39,284.39,284.39,315.0,10.0,284.39
2071,AAPL,2025-12-03 23:42:00+00:00,284.41,284.41,284.41,284.41,211.0,5.0,284.41
2072,AAPL,2025-12-03 23:43:00+00:00,284.34,284.42,284.31,284.42,971.0,10.0,284.353776
2073,AAPL,2025-12-03 23:45:00+00:00,284.3,284.3,284.3,284.3,103.0,3.0,284.3
2074,AAPL,2025-12-03 23:48:00+00:00,284.37,284.37,284.37,284.37,204.0,16.0,284.37
2075,AAPL,2025-12-03 23:52:00+00:00,284.38,284.38,284.38,284.38,159.0,9.0,284.38
2076,AAPL,2025-12-03 23:56:00+00:00,284.3864,284.3864,284.3864,284.3864,254.0,8.0,284.3864
2077,AAPL,2025-12-04 00:02:00+00:00,284.42,284.42,284.42,284.42,111.0,6.0,284.42
2078,AAPL,2025-12-04 00:07:00+00:00,284.4,284.44,284.4,284.44,4675.0,25.0,284.41996
2079,AAPL,2025-12-04 00:11:00+00:00,284.44,284.44,284.44,284.44,419.0,17.0,284.44
2080,AAPL,2025-12-04 00:20:00+00:00,284.3444,284.3444,284.3444,284.3444,132.0,5.0,284.3444
2081,AAPL,2025-12-04 00:24:00+00:00,284.35,284.35,284.35,284.35,221.0,6.0,284.35
2082,AAPL,2025-12-04 00:25:00+00:00,284.4,284.4,284.3999,284.3999,6010.0,13.0,284.39995
2083,AAPL,2025-12-04 00:30:00+00:00,284.4,284.4,284.4,284.4,508.0,9.0,284.4
2084,AAPL,2025-12-04 00:41:00+00:00,284.35,284.35,284.35,284.35,349.0,10.0,284.35
2085,AAPL,2025-12-04 00:48:00+00:00,284.3601,284.37,284.36,284.37,1949.0,12.0,284.360595
2086,AAPL,2025-12-04 00:50:00+00:00,284.36,284.36,284.36,284.36,265.0,18.0,284.36
2087,AAPL,2025-12-04 00:51:00+00:00,284.37,284.37,284.36,284.36,557.0,11.0,284.366179
2088,AAPL,2025-12-04 00:53:00+00:00,284.37,284.37,284.36,284.36,549.0,13.0,284.366588
2089,AAPL,2025-12-04 00:54:00+00:00,284.36,284.36,284.3,284.3,3674.0,45.0,284.353033
2090,AAPL,2025-12-04 00:55:00+00:00,284.26,284.26,284.22,284.22,3153.0,39.0,284.223052
2091,AAPL,2025-12-04 00:57:00+00:00,284.32,284.32,284.32,284.32,442.0,22.0,284.32
2092,AAPL,2025-12-04 00:58:00+00:00,284.272,284.272,284.272,284.272,202.0,18.0,284.272
2093,AAPL,2025-12-04 00:59:00+00:00,284.22,284.22,284.22,284.22,484.0,7.0,284.22
2094,AAPL,2025-12-04 09:00:00+00:00,283.78,283.9,283.78,283.9,1379.0,43.0,283.850437
2095,AAPL,2025-12-04 09:01:00+00:00,283.9,283.95,283.9,283.94,751.0,24.0,283.93
2096,AAPL,2025-12-04 09:02:00+00:00,283.99,284.04,283.99,284.0,1077.0,40.0,284.013469
2097,AAPL,2025-12-04 09:03:00+00:00,284.0,284.06,284.0,284.06,448.0,14.0,284.027273
2098,AAPL,2025-12-04 09:05:00+00:00,284.05,284.05,284.05,284.05,647.0,28.0,284.05
2099,AAPL,2025-12-04 09:08:00+00:00,283.98,283.98,283.92,283.92,1479.0,33.0,283.961333
2100,AAPL,2025-12-04 09:09:00+00:00,283.92,283.92,283.92,283.92,347.0,8.0,283.92
2101,AAPL,2025-12-04 09:12:00+00:00,283.84,283.87,283.75,283.75,1239.0,42.0,283.818576
2102,AAPL,2025-12-04 09:14:00+00:00,283.69,283.69,283.69,283.69,430.0,10.0,283.69
2103,AAPL,2025-12-04 09:15:00+00:00,283.65,283.65,283.65,283.65,400.0,33.0,283.65
2104,AAPL,2025-12-04 09:16:00+00:00,283.57,283.57,283.46,283.46,1011.0,56.0,283.517173
2105,AAPL,2025-12-04 09:19:00+00:00,283.55,283.55,283.55,283.55,503.0,6.0,283.55
2106,AAPL,2025-12-04 09:21:00+00:00,283.51,283.55,283.51,283.53,1041.0,25.0,283.534
2107,AAPL,2025-12-04 09:22:00+00:00,283.55,283.64,283.55,283.64,526.0,10.0,283.582609
2108,AAPL,2025-12-04 09:24:00+00:00,283.66,283.66,283.66,283.66,276.0,11.0,283.66
2109,AAPL,2025-12-04 09:25:00+00:00,283.67,283.67,283.66,283.66,855.0,23.0,283.665
2110,AAPL,2025-12-04 09:28:00+00:00,283.64,283.64,283.64,283.64,427.0,14.0,283.64
2111,AAPL,2025-12-04 09:32:00+00:00,283.73,283.73,283.73,283.73,380.0,19.0,283.73
2112,AAPL,2025-12-04 09:35:00+00:00,283.8,283.89,283.8,283.86,1378.0,46.0,283.8525
2113,AAPL,2025-12-04 09:38:00+00:00,283.95,284.05,283.95,284.05,1214.0,38.0,283.976217
2114,AAPL,2025-12-04 09:40:00+00:00,284.15,284.15,284.15,284.15,926.0,38.0,284.15
2115,AAPL,2025-12-04 09:41:00+00:00,284.46,284.46,284.34,284.34,699.0,19.0,284.386667
2116,AAPL,2025-12-04 09:42:00+00:00,284.33,284.33,284.32,284.32,317.0,13.0,284.324739
2117,AAPL,2025-12-04 09:44:00+00:00,284.34,284.36,284.34,284.36,506.0,15.0,284.35
2118,AAPL,2025-12-04 09:52:00+00:00,284.34,284.34,284.34,284.34,399.0,15.0,284.34
2119,AAPL,2025-12-04 09:56:00+00:00,284.41,284.41,284.41,284.41,211.0,6.0,284.41
2120,AAPL,2025-12-04 10:02:00+00:00,284.22,284.22,284.22,284.22,200.0,1.0,284.22
2121,AAPL,2025-12-04 10:05:00+00:00,284.2,284.2,284.2,284.2,170.0,4.0,284.2
2122,AAPL,2025-12-04 10:12:00+00:00,284.18,284.2,284.18,284.2,432.0,11.0,284.191429
2123,AAPL,2025-12-04 10:24:00+00:00,284.16,284.16,284.16,284.16,105.0,4.0,284.16
2124,AAPL,2025-12-04 10:31:00+00:00,284.18,284.21,284.18,284.21,592.0,24.0,284.191366
2125,AAPL,2025-12-04 10:36:00+00:00,284.16,284.16,284.16,284.16,253.0,6.0,284.16
2126,AAPL,2025-12-04 10:39:00+00:00,284.16,284.16,284.16,284.16,232.0,8.0,284.16
2127,AAPL,2025-12-04 10:46:00+00:00,284.12,284.12,284.12,284.12,1600.0,39.0,284.12
2128,AAPL,2025-12-04 10:49:00+00:00,284.08,284.08,284.08,284.08,375.0,28.0,284.08
2129,AAPL,2025-12-04 10:52:00+00:00,283.99,283.99,283.99,283.99,677.0,27.0,283.99
2130,AAPL,2025-12-04 11:04:00+00:00,283.79,283.79,283.79,283.79,178.0,5.0,283.79
2131,AAPL,2025-12-04 11:05:00+00:00,283.74,283.74,283.61,283.61,989.0,40.0,283.713896
2132,AAPL,2025-12-04 11:08:00+00:00,283.69,283.69,283.69,283.69,660.0,18.0,283.69
2133,AAPL,2025-12-04 11:11:00+00:00,283.79,283.79,283.79,283.79,100.0,1.0,283.79
2134,AAPL,2025-12-04 11:13:00+00:00,283.83,283.84,283.83,283.84,450.0,13.0,283.83564
2135,AAPL,2025-12-04 11:15:00+00:00,283.59,283.64,283.59,283.64,922.0,66.0,283.611459
2136,AAPL,2025-12-04 11:20:00+00:00,283.66,283.68,283.66,283.68,1121.0,27.0,283.669931
2137,AAPL,2025-12-04 11:30:00+00:00,283.7,283.7,283.7,283.7,291.0,10.0,283.7
2138,AAPL,2025-12-04 11:31:00+00:00,283.76,283.76,283.76,283.76,686.0,21.0,283.76
2139,AAPL,2025-12-04 11:33:00+00:00,283.78,283.78,283.7,283.7,882.0,32.0,283.726667
2140,AAPL,2025-12-04 11:40:00+00:00,283.57,283.57,283.57,283.57,605.0,42.0,283.57
2141,AAPL,2025-12-04 11:48:00+00:00,283.59,283.6,283.59,283.6,1194.0,17.0,283.598974
2142,AAPL,2025-12-04 11:49:00+00:00,283.68,283.74,283.68,283.74,535.0,12.0,283.702848
2143,AAPL,2025-12-04 11:57:00+00:00,283.75,283.78,283.75,283.78,411.0,12.0,283.768372
2144,AAPL,2025-12-04 11:59:00+00:00,283.74,283.74,283.74,283.74,221.0,9.0,283.74
2145,AAPL,2025-12-04 12:00:00+00:00,283.8,283.8,283.72,283.79,1874.0,59.0,283.786326
2146,AAPL,2025-12-04 12:03:00+00:00,283.78,283.78,283.78,283.78,355.0,14.0,283.78
2147,AAPL,2025-12-04 12:04:00+00:00,283.79,283.83,283.79,283.83,511.0,13.0,283.805748
2148,AAPL,2025-12-04 12:05:00+00:00,283.93,283.93,283.93,283.93,1159.0,41.0,283.93
2149,AAPL,2025-12-04 12:06:00+00:00,283.94,283.94,283.94,283.94,228.0,5.0,283.94
2150,AAPL,2025-12-04 12:07:00+00:00,283.97,283.98,283.97,283.98,484.0,8.0,283.977579
2151,AAPL,2025-12-04 12:09:00+00:00,283.98,284.0,283.98,284.0,584.0,22.0,283.991111
2152,AAPL,2025-12-04 12:15:00+00:00,284.1,284.19,284.1,284.19,597.0,29.0,284.145
2153,AAPL,2025-12-04 12:23:00+00:00,284.05,284.05,284.04,284.05,1273.0,27.0,284.048957
2154,AAPL,2025-12-04 12:29:00+00:00,284.03,284.03,284.0,284.0,873.0,34.0,284.015556
2155,AAPL,2025-12-04 12:31:00+00:00,283.93,283.93,283.93,283.93,185.0,12.0,283.93
2156,AAPL,2025-12-04 12:32:00+00:00,283.96,283.96,283.96,283.96,193.0,8.0,283.96
2157,AAPL,2025-12-04 12:33:00+00:00,283.91,283.91,283.9,283.9,456.0,31.0,283.905
2158,AAPL,2025-12-04 12:36:00+00:00,283.77,283.77,283.77,283.77,214.0,5.0,283.77
2159,AAPL,2025-12-04 12:37:00+00:00,283.75,283.75,283.75,283.75,516.0,10.0,283.75
2160,AAPL,2025-12-04 12:40:00+00:00,283.76,283.76,283.76,283.76,523.0,47.0,283.76
2161,AAPL,2025-12-04 12:46:00+00:00,283.69,283.69,283.69,283.69,146.0,7.0,283.69
2162,AAPL,2025-12-04 12:48:00+00:00,283.71,283.71,283.71,283.71,130.0,6.0,283.71
2163,AAPL,2025-12-04 12:51:00+00:00,283.69,283.78,283.69,283.78,810.0,28.0,283.71373
2164,AAPL,2025-12-04 12:57:00+00:00,283.69,283.73,283.69,283.73,949.0,27.0,283.710456
2165,AAPL,2025-12-04 12:59:00+00:00,283.81,283.81,283.81,283.81,279.0,15.0,283.81
2166,AAPL,2025-12-04 13:00:00+00:00,283.75,284.4,283.5,283.7,222598.0,2500.0,283.923097
2167,AAPL,2025-12-04 13:01:00+00:00,283.34,283.79,283.34,283.79,3337.0,122.0,283.523425
2168,AAPL,2025-12-04 13:02:00+00:00,283.75,284.0,283.63,284.0,3925.0,266.0,283.850323
2169,AAPL,2025-12-04 13:03:00+00:00,283.66,283.66,283.66,283.66,305.0,50.0,283.66
2170,AAPL,2025-12-04 13:06:00+00:00,283.68,283.79,283.68,283.79,854.0,40.0,283.735
2171,AAPL,2025-12-04 13:08:00+00:00,283.76,283.76,283.76,283.76,180.0,7.0,283.76
2172,AAPL,2025-12-04 13:10:00+00:00,283.84,283.84,283.84,283.84,455.0,27.0,283.84
2173,AAPL,2025-12-04 13:11:00+00:00,283.85,283.85,283.85,283.85,373.0,20.0,283.85
2174,AAPL,2025-12-04 13:13:00+00:00,283.65,283.65,283.65,283.65,1585.0,26.0,283.65
2175,AAPL,2025-12-04 13:14:00+00:00,283.65,283.65,283.65,283.65,338.0,20.0,283.65
2176,AAPL,2025-12-04 13:15:00+00:00,283.7,283.7254,283.7,283.7254,541.0,21.0,283.707015
2177,AAPL,2025-12-04 13:17:00+00:00,283.73,283.73,283.7,283.7,806.0,25.0,283.706329
2178,AAPL,2025-12-04 13:18:00+00:00,283.7,283.74,283.7,283.74,470.0,32.0,283.72
2179,AAPL,2025-12-04 13:19:00+00:00,283.73,283.73,283.73,283.73,513.0,15.0,283.73
2180,AAPL,2025-12-04 13:22:00+00:00,283.754,283.754,283.754,283.754,173.0,25.0,283.754
2181,AAPL,2025-12-04 13:23:00+00:00,283.8,283.8,283.8,283.8,532.0,5.0,283.8
2182,AAPL,2025-12-04 13:26:00+00:00,283.86,283.86,283.86,283.86,156.0,15.0,283.86
2183,AAPL,2025-12-04 13:29:00+00:00,283.85,283.85,283.85,283.85,147.0,11.0,283.85
2184,AAPL,2025-12-04 13:30:00+00:00,283.8,283.8,283.8,283.8,436.0,22.0,283.8
2185,AAPL,2025-12-04 13:31:00+00:00,283.8,283.8,283.75,283.75,1610.0,43.0,283.762306
2186,AAPL,2025-12-04 13:32:00+00:00,283.75,283.75,283.75,283.75,383.0,26.0,283.75
2187,AAPL,2025-12-04 13:34:00+00:00,283.6827,283.6827,283.6827,283.6827,304.0,27.0,283.6827
2188,AAPL,2025-12-04 13:36:00+00:00,283.72,283.72,283.72,283.72,434.0,31.0,283.72
2189,AAPL,2025-12-04 13:37:00+00:00,283.87,283.87,283.87,283.87,173.0,19.0,283.87
2190,AAPL,2025-12-04 13:38:00+00:00,283.8,283.8,283.8,283.8,243.0,7.0,283.8
2191,AAPL,2025-12-04 13:41:00+00:00,283.71,283.71,283.7,283.7,1139.0,41.0,283.703333
2192,AAPL,2025-12-04 13:42:00+00:00,283.7,283.7,283.7,283.7,552.0,37.0,283.7
2193,AAPL,2025-12-04 13:43:00+00:00,283.7037,283.7037,283.7037,283.7037,278.0,14.0,283.7037
2194,AAPL,2025-12-04 13:44:00+00:00,283.8399,283.8399,283.8399,283.8399,529.0,6.0,283.8399
2195,AAPL,2025-12-04 13:45:00+00:00,283.8348,283.8348,283.8348,283.8348,425.0,9.0,283.8348
2196,AAPL,2025-12-04 13:46:00+00:00,283.7,283.7,283.63,283.63,1011.0,58.0,283.665
2197,AAPL,2025-12-04 13:47:00+00:00,283.6,283.64,283.59,283.64,3391.0,96.0,283.606595
2198,AAPL,2025-12-04 13:51:00+00:00,283.67,283.67,283.67,283.67,741.0,34.0,283.67
2199,AAPL,2025-12-04 13:52:00+00:00,283.62,283.62,283.62,283.62,281.0,17.0,283.62
2200,AAPL,2025-12-04 13:54:00+00:00,283.8,283.8,283.8,283.8,270.0,17.0,283.8
2201,AAPL,2025-12-04 13:55:00+00:00,283.72,283.72,283.72,283.72,241.0,17.0,283.72
2202,AAPL,2025-12-04 13:56:00+00:00,283.8,283.8,283.69,283.69,489.0,22.0,283.745
2203,AAPL,2025-12-04 14:00:00+00:00,283.69,283.69,283.38,283.38,10021.0,372.0,283.499089
2204,AAPL,2025-12-04 14:01:00+00:00,283.29,283.76,283.29,283.76,4389.0,86.0,283.561374
2205,AAPL,2025-12-04 14:02:00+00:00,283.62,283.62,283.62,283.62,555.0,31.0,283.62
2206,AAPL,2025-12-04 14:03:00+00:00,283.61,283.61,283.61,283.61,428.0,25.0,283.61
2207,AAPL,2025-12-04 14:04:00+00:00,283.75,283.75,283.68,283.68,1287.0,52.0,283.736747
2208,AAPL,2025-12-04 14:05:00+00:00,283.62,283.62,283.62,283.62,473.0,34.0,283.62
2209,AAPL,2025-12-04 14:06:00+00:00,283.702,283.702,283.55,283.55,1740.0,77.0,283.626
2210,AAPL,2025-12-04 14:07:00+00:00,283.45,283.6,283.45,283.6,1160.0,41.0,283.51193
2211,AAPL,2025-12-04 14:08:00+00:00,283.6,283.6,283.5565,283.5565,1327.0,52.0,283.58692
2212,AAPL,2025-12-04 14:09:00+00:00,283.65,283.65,283.6,283.6,948.0,45.0,283.613478
2213,AAPL,2025-12-04 14:10:00+00:00,283.75,283.75,283.6,283.65,4342.0,68.0,283.643069
2214,AAPL,2025-12-04 14:11:00+00:00,283.6582,283.6582,283.6582,283.6582,256.0,33.0,283.6582
2215,AAPL,2025-12-04 14:12:00+00:00,283.68,283.69,283.65,283.69,3282.0,86.0,283.664477
2216,AAPL,2025-12-04 14:13:00+00:00,283.65,283.66,283.65,283.66,2670.0,52.0,283.650579
2217,AAPL,2025-12-04 14:14:00+00:00,283.69,283.75,283.69,283.72,997.0,48.0,283.72
2218,AAPL,2025-12-04 14:15:00+00:00,283.75,283.75,283.71,283.71,1106.0,50.0,283.734479
2219,AAPL,2025-12-04 14:16:00+00:00,283.75,283.75,283.67,283.75,2686.0,91.0,283.739152
2220,AAPL,2025-12-04 14:17:00+00:00,283.75,283.75,283.75,283.75,769.0,41.0,283.75
2221,AAPL,2025-12-04 14:18:00+00:00,283.75,283.77,283.75,283.77,1693.0,54.0,283.751742
2222,AAPL,2025-12-04 14:19:00+00:00,283.8,283.8,283.74,283.74,2689.0,42.0,283.745436
2223,AAPL,2025-12-04 14:21:00+00:00,283.72,283.72,283.71,283.71,1021.0,58.0,283.715
2224,AAPL,2025-12-04 14:22:00+00:00,283.7692,283.77,283.67,283.7492,1104.0,43.0,283.74568
2225,AAPL,2025-12-04 14:23:00+00:00,283.63,283.64,283.63,283.63,2348.0,130.0,283.634038
2226,AAPL,2025-12-04 14:24:00+00:00,283.55,283.56,283.45,283.45,2000.0,93.0,283.486923
2227,AAPL,2025-12-04 14:25:00+00:00,283.45,283.72,283.45,283.7,2943.0,116.0,283.630196
2228,AAPL,2025-12-04 14:26:00+00:00,283.63,283.7535,283.55,283.746,3234.0,86.0,283.659932
2229,AAPL,2025-12-04 14:27:00+00:00,283.38,283.7,283.3,283.7,6644.0,143.0,283.394619
2230,AAPL,2025-12-04 14:28:00+00:00,283.75,284.12,283.75,283.9997,10572.0,212.0,283.883607
2231,AAPL,2025-12-04 14:29:00+00:00,284.01,284.22,284.01,284.16,5631.0,211.0,284.115585
2232,AAPL,2025-12-04 14:30:00+00:00,284.095,284.73,283.78,284.23,857454.0,12747.0,284.139212
2233,AAPL,2025-12-04 14:31:00+00:00,284.2,284.65,283.93,283.986,216274.0,4019.0,284.32682
2234,AAPL,2025-12-04 14:32:00+00:00,283.95,284.04,283.52,283.81,163738.0,2950.0,283.773426
2235,AAPL,2025-12-04 14:33:00+00:00,283.7637,284.33,283.72,283.73,173003.0,3052.0,284.002655
2236,AAPL,2025-12-04 14:34:00+00:00,283.72,283.74,283.16,283.21,183382.0,3350.0,283.325057
2237,AAPL,2025-12-04 14:35:00+00:00,283.205,283.68,283.01,283.6174,157173.0,2813.0,283.278366
2238,AAPL,2025-12-04 14:36:00+00:00,283.61,283.98,283.4,283.54,122009.0,2089.0,283.663884
2239,AAPL,2025-12-04 14:37:00+00:00,283.55,283.58,282.8901,283.05,132663.0,2701.0,283.15549
2240,AAPL,2025-12-04 14:38:00+00:00,283.02,283.02,282.75,282.88,136773.0,2348.0,282.832347
2241,AAPL,2025-12-04 14:39:00+00:00,282.88,283.13,282.7,283.06,124573.0,2153.0,282.965913
2242,AAPL,2025-12-04 14:40:00+00:00,283.09,283.2964,282.57,282.58,183994.0,2412.0,282.885227
2243,AAPL,2025-12-04 14:41:00+00:00,282.5779,282.725,282.36,282.5704,211027.0,3203.0,282.539395
2244,AAPL,2025-12-04 14:42:00+00:00,282.545,282.76,282.3201,282.72,127540.0,2778.0,282.569489
2245,AAPL,2025-12-04 14:43:00+00:00,282.7483,283.24,282.69,283.22,130587.0,2830.0,282.978261
2246,AAPL,2025-12-04 14:44:00+00:00,283.22,283.22,282.77,282.77,114066.0,2512.0,282.954564
2247,AAPL,2025-12-04 14:45:00+00:00,282.77,282.77,282.42,282.435,127199.0,3137.0,282.59496
2248,AAPL,2025-12-04 14:46:00+00:00,282.425,282.58,282.2,282.234,189727.0,3411.0,282.422934
2249,AAPL,2025-12-04 14:47:00+00:00,282.23,282.3299,282.08,282.13,142911.0,2831.0,282.20091
2250,AAPL,2025-12-04 14:48:00+00:00,282.13,282.28,281.9,282.05,217619.0,3926.0,282.084201
2251,AAPL,2025-12-04 14:49:00+00:00,282.05,282.2,281.8501,281.9601,104155.0,2854.0,282.017762
2252,AAPL,2025-12-04 14:50:00+00:00,281.9701,282.0799,281.9,282.05,130658.0,2819.0,281.972567
2253,AAPL,2025-12-04 14:51:00+00:00,282.045,282.0575,281.76,281.89,131374.0,2757.0,281.842965
2254,AAPL,2025-12-04 14:52:00+00:00,281.8787,281.9014,281.61,281.81,97743.0,2467.0,281.785712
2255,AAPL,2025-12-04 14:53:00+00:00,281.805,281.805,281.56,281.5796,108485.0,2088.0,281.687187
2256,AAPL,2025-12-04 14:54:00+00:00,281.58,281.69,281.4,281.55,128004.0,2821.0,281.567643
2257,AAPL,2025-12-04 14:55:00+00:00,281.55,281.81,281.4768,281.64,125558.0,2781.0,281.670355
2258,AAPL,2025-12-04 14:56:00+00:00,281.6731,281.75,281.29,281.29,146869.0,2863.0,281.563051
2259,AAPL,2025-12-04 14:57:00+00:00,281.315,281.4543,281.19,281.32,134331.0,2666.0,281.327017
2260,AAPL,2025-12-04 14:58:00+00:00,281.3,281.41,281.19,281.38,95925.0,2431.0,281.280253
2261,AAPL,2025-12-04 14:59:00+00:00,281.38,281.5,281.3136,281.44,100893.0,2340.0,281.428089
2262,AAPL,2025-12-04 15:00:00+00:00,281.43,281.479,281.06,281.435,176332.0,3235.0,281.287766
2263,AAPL,2025-12-04 15:01:00+00:00,281.45,281.6399,281.38,281.6,160157.0,3240.0,281.515181
2264,AAPL,2025-12-04 15:02:00+00:00,281.59,281.63,281.49,281.535,83072.0,2344.0,281.551065
2265,AAPL,2025-12-04 15:03:00+00:00,281.5318,281.64,281.42,281.433,73457.0,2358.0,281.54974
2266,AAPL,2025-12-04 15:04:00+00:00,281.44,281.8,281.35,281.78,107087.0,2657.0,281.566838
2267,AAPL,2025-12-04 15:05:00+00:00,281.75,281.79,281.5308,281.74,98900.0,2660.0,281.690289
2268,AAPL,2025-12-04 15:06:00+00:00,281.74,281.87,281.6665,281.85,106768.0,2790.0,281.763146
2269,AAPL,2025-12-04 15:07:00+00:00,281.85,281.905,281.675,281.8351,94500.0,2563.0,281.821747
2270,AAPL,2025-12-04 15:08:00+00:00,281.84,281.99,281.785,281.94,101182.0,2521.0,281.88715
2271,AAPL,2025-12-04 15:09:00+00:00,281.94,282.0,281.742,281.77,105637.0,2739.0,281.90117
2272,AAPL,2025-12-04 15:10:00+00:00,281.76,281.76,281.45,281.5,105254.0,3843.0,281.579085
2273,AAPL,2025-12-04 15:11:00+00:00,281.505,281.89,281.505,281.8,80296.0,2319.0,281.753099
2274,AAPL,2025-12-04 15:12:00+00:00,281.825,281.83,281.7,281.72,58317.0,1999.0,281.769663
2275,AAPL,2025-12-04 15:13:00+00:00,281.74,281.81,281.6464,281.765,49543.0,2010.0,281.739543
2276,AAPL,2025-12-04 15:14:00+00:00,281.75,281.94,281.74,281.8699,67429.0,2069.0,281.867535
2277,AAPL,2025-12-04 15:15:00+00:00,281.82,281.855,281.7201,281.74,62409.0,1997.0,281.789076
2278,AAPL,2025-12-04 15:16:00+00:00,281.74,281.8665,281.69,281.855,75387.0,2179.0,281.77972
2279,AAPL,2025-12-04 15:17:00+00:00,281.85,281.94,281.7455,281.8521,83480.0,2119.0,281.844351
2280,AAPL,2025-12-04 15:18:00+00:00,281.85,281.92,281.78,281.91,58098.0,1851.0,281.857331
2281,AAPL,2025-12-04 15:19:00+00:00,281.91,282.08,281.89,281.895,104497.0,2507.0,281.983782
2282,AAPL,2025-12-04 15:20:00+00:00,281.895,281.93,281.5882,281.59,108678.0,2639.0,281.791803
2283,AAPL,2025-12-04 15:21:00+00:00,281.61,281.66,281.518,281.52,55811.0,1888.0,281.596969
2284,AAPL,2025-12-04 15:22:00+00:00,281.52,281.58,281.17,281.22,123034.0,3279.0,281.377956
2285,AAPL,2025-12-04 15:23:00+00:00,281.22,281.41,281.15,281.281,85486.0,2137.0,281.263438
2286,AAPL,2025-12-04 15:24:00+00:00,281.26,281.3,281.09,281.13,98133.0,2421.0,281.149483
2287,AAPL,2025-12-04 15:25:00+00:00,281.14,281.1497,280.41,280.41,277895.0,5265.0,280.702953
2288,AAPL,2025-12-04 15:26:00+00:00,280.41,280.95,280.27,280.86,192910.0,3490.0,280.697409
2289,AAPL,2025-12-04 15:27:00+00:00,280.87,281.18,280.8401,281.16,89037.0,2116.0,280.981603
2290,AAPL,2025-12-04 15:28:00+00:00,281.14,281.285,281.08,281.285,103332.0,2424.0,281.218916
2291,AAPL,2025-12-04 15:29:00+00:00,281.27,281.31,281.21,281.225,71854.0,2044.0,281.258796
2292,AAPL,2025-12-04 15:30:00+00:00,281.21,281.49,281.1201,281.47,111449.0,2313.0,281.25698
2293,AAPL,2025-12-04 15:31:00+00:00,281.49,281.5412,281.326,281.37,101553.0,2453.0,281.429281
2294,AAPL,2025-12-04 15:32:00+00:00,281.37,281.4399,281.3,281.35,64826.0,1783.0,281.351226
2295,AAPL,2025-12-04 15:33:00+00:00,281.33,281.5425,281.221,281.5245,66394.0,2080.0,281.402351
2296,AAPL,2025-12-04 15:34:00+00:00,281.535,281.6,281.43,281.49,67136.0,1846.0,281.514328
2297,AAPL,2025-12-04 15:35:00+00:00,281.47,281.56,281.39,281.4375,63876.0,1817.0,281.492716
2298,AAPL,2025-12-04 15:36:00+00:00,281.38,281.48,281.3135,281.34,69613.0,1859.0,281.382013
2299,AAPL,2025-12-04 15:37:00+00:00,281.34,281.52,281.3123,281.43,74730.0,1697.0,281.441046
2300,AAPL,2025-12-04 15:38:00+00:00,281.41,281.52,281.345,281.51,54556.0,1725.0,281.426499
2301,AAPL,2025-12-04 15:39:00+00:00,281.5,281.5,281.39,281.489,81262.0,2205.0,281.458069
